User_ID,Cust_name,Product_ID,Gender,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1,Age_Group
1001150,Becky,P00264342,M,31,1,Delhi,Central,Aviation,Beauty,2,4670,,,26-35
1000136,Lisa,P00051842,F,22,1,Madhya Pradesh,Central,IT Sector,Beauty,1,4669,,,18-25
1000402,Karen,P00028842,F,31,0,Madhya Pradesh,Central,Aviation,Beauty,4,4665,,,26-35
1003909,Reed,P00220342,F,21,1,Karnataka,Southern,Banking,Footwear & Shoes,1,4664,,,18-25
1005140,Arthur,P00352442,F,32,1,Uttar Pradesh,Central,Automobile,Beauty,4,4662,,,26-35
1000984,Ben,P00109542,F,53,0,Madhya Pradesh,Central,Hospitality,Beauty,1,4661,,,46-55
1004490,Adhvaita,P00118142,F,40,1,Madhya Pradesh,Central,Retail,Beauty,1,4659,,,36-45
1005275,Samiksha,P00034942,F,26,1,Delhi,Central,Automobile,Stationery,4,4658,,,26-35
1005787,Aditya,P0096742,F,28,0,Madhya Pradesh,Central,Govt,Beauty,3,4654,,,26-35
1003458,Soltero,P00159442,F,48,0,Karnataka,Southern,Lawyer,Footwear & Shoes,2,4651,,,46-55
1001383,Jacobs,P00117242,M,28,0,Andhra Pradesh,Southern,Banking,Beauty,2,4649,,,26-35
1001396,Zuschuss,P00194442,M,27,1,Maharashtra,Western,IT Sector,Footwear & Shoes,4,4646,,,26-35
1003518,Greer,P00152442,M,18,1,Karnataka,Southern,Media,Tupperware,3,4642,,,18-25
1003121,Taslimi,P00305042,F,26,1,Madhya Pradesh,Central,Chemical,Beauty,4,4642,,,26-35
1003509,Garverick,P00157642,F,22,0,Uttar Pradesh,Central,Lawyer,Beauty,1,4642,,,18-25
1000550,Coakley,P00126042,F,49,0,Madhya Pradesh,Central,Govt,Beauty,2,4640,,,46-55
1002887,Marina,P00192642,F,27,0,Madhya Pradesh,Central,Construction,Beauty,1,4639,,,26-35
1001805,Surabhi,P00158242,F,20,0,Madhya Pradesh,Central,Banking,Beauty,3,4636,,,18-25
1004789,Moumita,P00163242,F,41,0,Maharashtra,Western,Retail,Beauty,2,4636,,,36-45
1002537,Cindy,P00088242,F,37,1,Madhya Pradesh,Central,Retail,Beauty,3,4635,,,36-45
1001093,Carmichael,P00182142,F,54,1,Maharashtra,Western,Aviation,Beauty,1,4635,,,46-55
1003503,Lloyd,P00088942,M,22,1,Andhra Pradesh,Southern,IT Sector,Beauty,3,4634,,,18-25
1003503,Lloyd,P00088942,M,22,1,Haryana,Northern,IT Sector,Beauty,3,4634,,,18-25
1005283,Annie,P00115542,F,21,1,Uttar Pradesh,Central,Automobile,Beauty,3,4634,,,18-25
1003476,Lalita,P00181642,F,51,0,Delhi,Central,Hospitality,Beauty,4,4632,,,46-55
1003618,Keshav,P00344142,M,19,0,Madhya Pradesh,Central,Media,Beauty,4,4629,,,18-25
1003705,Paridhi,P00240142,F,50,0,Madhya Pradesh,Central,Govt,Beauty,4,4628,,,46-55
1004303,Jane,P00279542,F,27,1,Madhya Pradesh,Central,Banking,Beauty,2,4620,,,26-35
1002165,Black,P00324442,F,30,0,Karnataka,Southern,Healthcare,Footwear & Shoes,3,4615,,,26-35
1001077,Elpida,P00117342,M,28,1,Delhi,Central,Lawyer,Footwear & Shoes,1,4610,,,26-35
1002017,Wiener,P00020342,F,29,1,Maharashtra,Western,IT Sector,Beauty,4,4610,,,26-35
1005698,Rashmi,P00329242,F,40,0,Madhya Pradesh,Central,Food Processing,Beauty,4,4609,,,36-45
1000749,Flanagan,P00326742,F,42,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,3,4608,,,36-45
1002030,Mitchum,P00252242,F,30,1,Madhya Pradesh,Central,Media,Beauty,1,4605,,,26-35
1000970,Eichhorn,P00218142,F,29,0,Maharashtra,Western,Automobile,Furniture,4,4604,,,26-35
1001897,Eplett,P00205642,M,52,1,Haryana,Northern,IT Sector,Beauty,3,4603,,,46-55
1005350,Coram,P00304242,F,22,1,Madhya Pradesh,Central,Govt,Beauty,3,4603,,,18-25
1004112,Mrunal,P00241242,F,50,0,Karnataka,Southern,Construction,Footwear & Shoes,2,4602,,,46-55
1001246,Rutuja,P00225642,F,21,0,Madhya Pradesh,Central,Media,Beauty,1,4602,,,18-25
1003635,Calhoun,P00083842,F,54,1,Maharashtra,Western,Banking,Beauty,1,4602,,,46-55
1003687,Roberts,P00155242,M,54,0,Madhya Pradesh,Central,Banking,Beauty,4,4600,,,46-55
1001200,Brandow,P00307542,F,17,0,Madhya Pradesh,Central,Chemical,Beauty,1,4598,,,0-17
1001835,Jamie,P00111742,F,29,1,Madhya Pradesh,Central,Healthcare,Beauty,2,4596,,,26-35
1005163,Bhavna,P00209742,F,47,0,Andhra Pradesh,Southern,Healthcare,Beauty,1,4595,,,46-55
1003401,Ameesha,P00191742,F,44,1,Uttar Pradesh,Central,Agriculture,Beauty,3,4595,,,36-45
1005428,Cindy,P00028142,M,27,0,Madhya Pradesh,Central,Construction,Beauty,1,4592,,,26-35
1003691,Bryan,P00112542,F,35,1,Madhya Pradesh,Central,Agriculture,Beauty,2,4591,,,26-35
1004023,Noonan,P00117942,M,44,0,Andhra Pradesh,Southern,Retail,Beauty,1,4589,,,36-45
1005367,Barton,P00144642,F,23,0,Madhya Pradesh,Central,Lawyer,Beauty,2,4588,,,18-25
1002419,Shantanu,P00201542,F,27,0,Maharashtra,Western,Chemical,Beauty,3,4588,,,26-35
1003999,Thomas,P00016842,F,37,1,Delhi,Central,IT Sector,Beauty,2,4586,,,36-45
1003509,Garverick,P00351142,F,25,0,Uttar Pradesh,Central,Govt,Beauty,3,4586,,,18-25
1001619,Brosina,P00089442,F,54,1,Madhya Pradesh,Central,IT Sector,Beauty,3,4584,,,46-55
1002526,Shreya,P00339842,F,84,0,Uttar Pradesh,Central,Healthcare,Beauty,2,4584,,,55+
1003900,Parnavi,P00258842,M,31,0,Delhi,Central,Hospitality,Beauty,4,4582,,,26-35
1003726,Randy,P00216742,F,34,1,Andhra Pradesh,Southern,Banking,Beauty,2,4581,,,26-35
1001466,Karandeep,P00113142,F,23,0,Madhya Pradesh,Central,Healthcare,Beauty,4,4580,,,18-25
1005011,Anurag,P00245642,F,24,1,Uttar Pradesh,Central,IT Sector,Beauty,3,4577,,,18-25
1004573,Cari,P00298242,F,54,0,Madhya Pradesh,Central,Banking,Beauty,4,4574,,,46-55
1003588,Soumya,P00044442,F,31,1,Andhra Pradesh,Southern,Lawyer,Beauty,4,4571,,,26-35
1004001,Delfina,P00002242,M,29,0,Himachal Pradesh,Northern,Healthcare,Stationery,3,4570,,,26-35
1004132,Wale,P00278642,F,35,1,Haryana,Northern,Banking,Furniture,4,4569,,,26-35
1005002,Phan,P00324742,M,35,0,Karnataka,Southern,Banking,Footwear & Shoes,1,4569,,,26-35
1001266,Emily,P00199142,F,29,0,Madhya Pradesh,Central,IT Sector,Beauty,3,4567,,,26-35
1000314,Messe,P00318342,M,72,0,Andhra Pradesh,Southern,IT Sector,Beauty,3,4565,,,55+
1001301,Wale,P00057442,M,32,1,Uttar Pradesh,Central,Lawyer,Beauty,1,4564,,,26-35
1002236,Sharda,P00354342,F,14,0,Madhya Pradesh,Central,Banking,Beauty,1,4561,,,0-17
1000245,Dortch,P00269642,F,38,0,Madhya Pradesh,Central,Banking,Beauty,3,4560,,,36-45
1004140,Bertelson,P00319342,F,31,0,Andhra Pradesh,Southern,IT Sector,Beauty,2,4559,,,26-35
1001448,Avila,P00192942,M,26,0,Delhi,Central,IT Sector,Stationery,4,4558,,,26-35
1005585,Mhatre,P00288942,F,34,1,Karnataka,Southern,Food Processing,Footwear & Shoes,2,4553,,,26-35
1001425,Sudevi,P00153742,F,15,1,Madhya Pradesh,Central,Hospitality,Beauty,2,4553,,,0-17
1005065,Tanvi,P00117942,F,34,1,Uttar Pradesh,Central,Govt,Beauty,3,4552,,,26-35
1003328,Sonakshi,P00134542,F,74,1,Karnataka,Southern,IT Sector,Food,3,4548,,,55+
1000587,Hrisheekesh,P00177742,F,31,1,Madhya Pradesh,Central,IT Sector,Beauty,4,4545,,,26-35
1004808,Anthony,P00347142,F,40,0,Madhya Pradesh,Central,Retail,Beauty,2,4545,,,36-45
1001298,Siddharth,P00148642,F,45,0,Andhra Pradesh,Southern,Healthcare,Beauty,4,4541,,,36-45
1000157,Michelle,P00243942,F,42,0,Delhi,Central,Aviation,Beauty,3,4540,,,36-45
1005789,Castell,P00175642,F,30,0,Madhya Pradesh,Central,IT Sector,Beauty,2,4538,,,26-35
1001355,Priyanka,P00250842,M,50,0,Uttar Pradesh,Central,Healthcare,Food,3,4536,,,46-55
1003380,Blumstein,P00052842,F,51,0,Uttar Pradesh,Central,Hospitality,Food,3,4533,,,46-55
1003401,Ameesha,P00124242,F,41,0,Delhi,Central,Construction,Footwear & Shoes,2,4532,,,36-45
1002476,Ocampo,P00293342,M,51,0,Haryana,Northern,Hospitality,Furniture,2,4527,,,46-55
1005294,Ed,P00052842,F,31,1,Andhra Pradesh,Southern,IT Sector,Beauty,3,4524,,,26-35
1000173,Muhammed,P00204942,F,33,1,Madhya Pradesh,Central,IT Sector,Beauty,4,4524,,,26-35
1005536,Troy,P00019042,F,29,0,Gujarat,Western,Banking,Furniture,4,4523,,,26-35
1002498,Sonal,P0094442,F,72,0,Madhya Pradesh,Central,IT Sector,Beauty,1,4522,,,55+
1001041,Schnelling,P00200642,F,50,0,Delhi,Central,Healthcare,Beauty,1,4519,,,46-55
1001203,Bailliet,P00303442,M,31,1,Karnataka,Southern,Aviation,Food,1,4519,,,26-35
1004972,Barcio,P00180142,F,44,0,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,2,4518,,,36-45
1002348,Noopur,P00123742,F,53,0,Madhya Pradesh,Central,Aviation,Beauty,3,4518,,,46-55
1004573,Cari,P00052842,F,54,0,Madhya Pradesh,Central,Healthcare,Beauty,3,4518,,,46-55
1002570,Herbert,P00034142,M,58,1,Gujarat,Western,Retail,Beauty,1,4517,,,55+
1001301,Wale,P00000742,M,26,0,Gujarat,Western,Lawyer,Beauty,1,4515,,,26-35
1001599,Akshata,P00306042,F,30,1,Madhya Pradesh,Central,Construction,Footwear & Shoes,4,4515,,,26-35
1003985,Jarboe,P00029742,F,46,0,Madhya Pradesh,Central,Chemical,Beauty,1,4515,,,46-55
1005787,Aditya,P00120642,F,31,0,Delhi,Central,IT Sector,Footwear & Shoes,3,4514,,,26-35
1001172,Astrea,P00169542,M,29,1,Madhya Pradesh,Central,IT Sector,Beauty,3,4514,,,26-35
1001556,Deanra,P00356742,F,20,1,Andhra Pradesh,Southern,Aviation,Food,3,4513,,,18-25
1005323,Asish,P00188642,M,35,0,Andhra Pradesh,Southern,Govt,Beauty,2,4513,,,26-35
1001448,Avila,P00246742,M,32,0,Maharashtra,Western,Construction,Food,1,4510,,,26-35
1004506,Ashbrook,P00165742,F,52,0,Uttar Pradesh,Central,Healthcare,Beauty,2,4509,,,46-55
1002759,Alice,P00008242,F,35,0,Delhi,Central,Healthcare,Footwear & Shoes,1,4507,,,26-35
1001112,Abelman,P00337642,F,18,1,Madhya Pradesh,Central,Healthcare,Food,4,4506,,,18-25
1003153,Praneet,P00212942,M,32,0,Madhya Pradesh,Central,Govt,Food,2,4506,,,26-35
1001016,Applegate,P00358742,F,59,0,Uttar Pradesh,Central,Media,Beauty,1,4506,,,55+
1005367,Barton,P00103042,F,22,0,Delhi,Central,IT Sector,Beauty,1,4502,,,18-25
1002194,Arntzen,P00019342,F,29,0,Delhi,Central,Banking,Beauty,4,4502,,,26-35
1002649,Abhimanyu,P00227642,M,29,0,Karnataka,Southern,Banking,Food,1,4501,,,26-35
1001584,Becker,P00243942,F,27,1,Himachal Pradesh,Northern,IT Sector,Furniture,3,4500,,,26-35
1004522,Jaydeep,P00288942,F,48,1,Uttar Pradesh,Central,Hospitality,Footwear & Shoes,3,4498,,,46-55
1004831,Boyes,P00293242,M,33,0,Himachal Pradesh,Northern,Media,Beauty,4,4497,,,26-35
1005026,Stuti,P00017642,F,32,1,Madhya Pradesh,Central,Govt,Beauty,4,4497,,,26-35
1000953,Shaily,P00217142,F,52,1,Uttar Pradesh,Central,Banking,Beauty,2,4497,,,46-55
1002748,Farhat,P00065042,F,35,1,Madhya Pradesh,Central,Agriculture,Beauty,3,4494,,,26-35
1001937,Bzostek,P00114042,F,29,1,Maharashtra,Western,IT Sector,Beauty,3,4494,,,26-35
1003311,Neola,P00028842,F,26,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,4492,,,26-35
1001087,Waco,P00117142,F,30,1,Madhya Pradesh,Central,Lawyer,Beauty,3,4491,,,26-35
1000174,Edelman,P00312742,F,35,1,Andhra Pradesh,Southern,IT Sector,Beauty,2,4490,,,26-35
1001737,Adhvaita,P00145642,F,37,0,Delhi,Central,Healthcare,Footwear & Shoes,3,4488,,,36-45
1001274,Quincy,P00071542,F,50,0,Maharashtra,Western,Media,Food,3,4488,,,46-55
1005042,Glotzbach,P00051942,M,19,1,Gujarat,Western,Hospitality,Food,1,4487,,,18-25
1003756,Harsh,P00149642,F,18,0,Karnataka,Southern,Aviation,Food,2,4487,,,18-25
1001941,Gopal,P00218342,M,26,1,Madhya Pradesh,Central,Aviation,Beauty,2,4486,,,26-35
1000308,Bzostek,P00021142,F,33,0,Madhya Pradesh,Central,IT Sector,Food,4,4486,,,26-35
1004626,Soumyabrata,P00132042,F,34,0,Uttar Pradesh,Central,Retail,Food,2,4484,,,26-35
1003529,Claire,P00194242,M,50,1,Maharashtra,Western,Govt,Food,2,4482,,,46-55
1002414,McFarland,P00071442,F,30,1,Uttar Pradesh,Central,Automobile,Footwear & Shoes,2,4480,,,26-35
1003592,Hooks,P00145642,M,65,1,Jharkhand,Eastern,Banking,Food,3,4479,,,55+
1002898,Kotsonis,P00100942,F,19,0,Madhya Pradesh,Central,Hospitality,Beauty,3,4479,,,18-25
1002026,Watters,P00367542,F,51,0,Telangana,Southern,Retail,Food,2,4478,,,46-55
1003576,Alejandro,P00288642,F,52,0,Madhya Pradesh,Central,IT Sector,Beauty,1,4476,,,46-55
1002907,Bharat,P00010242,M,40,0,Maharashtra,Western,Textile,Beauty,1,4475,,,36-45
1004309,Chance,P00131042,F,28,1,Madhya Pradesh,Central,Lawyer,Beauty,1,4474,,,26-35
1003993,Suraj,P00345242,F,26,0,Andhra Pradesh,Southern,Govt,Beauty,1,4473,,,26-35
1001988,Cohen,P00286642,M,28,0,Madhya Pradesh,Central,Healthcare,Food,3,4473,,,26-35
1001605,Barnes,P00159642,M,24,1,Karnataka,Southern,Healthcare,Beauty,1,4472,,,18-25
1005535,Monisha,P00265242,F,33,0,Andhra Pradesh,Southern,Textile,Beauty,2,4470,,,26-35
1000981,Ann,P00134142,F,29,0,Delhi,Central,Aviation,Beauty,3,4468,,,26-35
1003242,Sneha,P00112542,F,52,0,Delhi,Central,Retail,Stationery,1,4467,,,46-55
1000424,Sudevi,P00331842,F,26,1,Madhya Pradesh,Central,Textile,Beauty,2,4467,,,26-35
1002570,Herbert,P00110042,M,61,1,Maharashtra,Western,Media,Food,1,4466,,,55+
1005352,Aditi,P00191642,M,45,0,Uttar Pradesh,Central,Healthcare,Beauty,1,4464,,,36-45
1001741,Barchas,P00084942,F,42,0,Madhya Pradesh,Central,Banking,Beauty,4,4463,,,36-45
1003378,Chikku,P00139942,F,18,0,Madhya Pradesh,Central,IT Sector,Beauty,3,4462,,,18-25
1005143,Andrew,P00042842,F,18,1,Delhi,Central,Automobile,Beauty,1,4460,,,18-25
1004271,Marley,P00128242,F,42,1,Madhya Pradesh,Central,Agriculture,Beauty,2,4459,,,36-45
1002308,Braxton,P00248742,M,49,0,Madhya Pradesh,Central,Retail,Beauty,3,4459,,,46-55
1001150,Becky,P00046142,M,30,0,Maharashtra,Western,Healthcare,Beauty,3,4452,,,26-35
1004990,Aleksandra,P00288742,M,33,1,Himachal Pradesh,Northern,Banking,Stationery,3,4451,,,26-35
1005411,Pelletier,P00276642,M,12,0,Haryana,Northern,Banking,Food,3,4450,,,0-17
1001358,Jaydeep,P00160642,F,44,0,Delhi,Central,Healthcare,Beauty,4,4448,,,36-45
1001017,Farhat,P00368242,F,42,1,Madhya Pradesh,Central,Media,Beauty,3,4444,,,36-45
1005161,Eaton,P00113142,F,35,1,Andhra Pradesh,Southern,Hospitality,Beauty,3,4443,,,26-35
1003416,Vaibhavi,P00158542,F,31,0,Maharashtra,Western,Govt,Beauty,3,4443,,,26-35
1002611,Rachna,P00319042,F,27,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,2,4443,,,26-35
1005079,Inderpreet,P00295942,F,32,0,Andhra Pradesh,Southern,Food Processing,Beauty,3,4441,,,26-35
1005163,Bhavna,P00138542,F,48,0,Delhi,Central,Banking,Footwear & Shoes,3,4441,,,46-55
1001579,Victor,P00235442,F,33,0,Karnataka,Southern,Food Processing,Food,3,4441,,,26-35
1001680,Vasudev,P00016642,M,26,0,Uttar Pradesh,Central,Food Processing,Food,2,4440,,,26-35
1002048,Bell-,P00116142,F,51,0,Madhya Pradesh,Central,Aviation,Beauty,1,4439,,,46-55
1004643,Christine,P0099242,F,30,1,Madhya Pradesh,Central,Food Processing,Beauty,2,4438,,,26-35
1001844,Witt,P00148642,M,19,1,Karnataka,Southern,Healthcare,Food,3,4436,,,18-25
1001099,Dominguez,P00071442,F,33,0,Delhi,Central,IT Sector,Food,1,4431,,,26-35
1000824,Suraj,P00177442,F,38,0,Maharashtra,Western,Aviation,Beauty,4,4430,,,36-45
1005788,Bixby,P00035842,F,33,1,Madhya Pradesh,Central,IT Sector,Food,3,4428,,,26-35
1002477,Hane,P00183442,F,49,0,Madhya Pradesh,Central,IT Sector,Beauty,1,4428,,,46-55
1004773,Sewall,P00210342,F,47,1,Karnataka,Southern,Automobile,Food,1,4426,,,46-55
1004318,Carlisle,P00131942,F,32,1,Maharashtra,Western,Healthcare,Beauty,2,4423,,,26-35
1000482,Mukesh,P00052742,F,26,0,Madhya Pradesh,Central,Construction,Beauty,3,4421,,,26-35
1005812,Chikku,P00115942,M,33,0,Delhi,Central,IT Sector,Food,2,4409,,,26-35
1005957,Takahito,P00016542,F,25,1,Andhra Pradesh,Southern,IT Sector,Food,2,4405,,,18-25
1004852,Parhena,P00176042,F,39,1,Karnataka,Southern,Lawyer,Footwear & Shoes,3,4402,,,36-45
1005564,Jocasta,P00337542,F,48,0,Delhi,Central,Media,Food,3,4399,,,46-55
1005282,Hood,P00220242,M,20,1,Karnataka,Southern,Banking,Food,1,4397,,,18-25
1003081,Kalyani,P00046742,M,34,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,4392,,,26-35
1000397,Flentye,P00117942,F,43,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,2,4391,,,36-45
1004508,Phonely,P00213542,F,27,0,Maharashtra,Western,Retail,Food,4,4380,,,26-35
1002611,Rachna,P00102642,F,35,1,Uttar Pradesh,Central,Govt,Food,4,4380,,,26-35
1003469,Schoenberger,P00046242,F,47,1,Jharkhand,Eastern,IT Sector,Food,1,4372,,,46-55
1001201,Daksh,P00289942,F,22,1,Maharashtra,Western,Lawyer,Food,4,4365,,,18-25
1000202,Maithilee,P00145442,F,25,1,Uttar Pradesh,Central,Retail,Food,3,4365,,,18-25
1002106,Luke,P00346742,M,22,0,Maharashtra,Western,Banking,Food,3,4358,,,18-25
1004238,Dona,P00331042,F,44,0,Uttar Pradesh,Central,Banking,Food,2,4350,,,36-45
1004510,Crebagga,P00237042,F,49,0,Karnataka,Southern,IT Sector,Footwear & Shoes,4,4347,,,46-55
1002694,Anudeep,P00179042,F,20,0,Karnataka,Southern,IT Sector,Food,1,4344,,,18-25
1000187,Chong,P00036042,M,49,0,Karnataka,Southern,Healthcare,Food,4,4342,,,46-55
1004016,Dowd,P00278042,F,52,1,Uttar Pradesh,Central,Lawyer,Food,4,4332,,,46-55
1004021,Aishwarya,P00131342,F,54,0,Uttar Pradesh,Central,Healthcare,Food,1,4325,,,46-55
1001835,Jamie,P00029542,F,31,1,Maharashtra,Western,Automobile,Food,1,4322,,,26-35
1002205,Amol,P00190142,M,32,0,Maharashtra,Western,Banking,Food,2,4317,,,26-35
1000134,Bickford,P00350942,F,29,0,Maharashtra,Western,Aviation,Food,1,4311,,,26-35
1002051,Hackney,P00028842,F,38,1,Delhi,Central,Food Processing,Footwear & Shoes,1,4303,,,36-45
1001050,Nishant,P00344542,F,34,0,Maharashtra,Western,Healthcare,Food,2,4299,,,26-35
1005482,Daksh,P00184042,F,19,1,Maharashtra,Western,Media,Food,3,4298,,,18-25
1001404,Vineet,P00259342,F,55,0,Uttar Pradesh,Central,Banking,Furniture,4,4296,,,46-55
1005738,O'Donnell,P00249542,F,29,1,Delhi,Central,Automobile,Footwear & Shoes,4,4294,,,26-35
1003850,Smith,P00113242,F,21,1,Andhra Pradesh,Southern,Chemical,Food,3,4293,,,18-25
1005394,Cari,P00048342,F,25,0,Karnataka,Southern,Textile,Food,2,4293,,,18-25
1001499,Caffey,P00100442,F,15,0,Maharashtra,Western,Aviation,Food,1,4293,,,0-17
1002820,Arpita,P00177842,M,41,1,Himachal Pradesh,Northern,IT Sector,Food,1,4290,,,36-45
1005046,Derr,P00302042,F,34,0,Maharashtra,Western,Aviation,Food,2,4286,,,26-35
1001124,Hamilton,P00218242,F,27,0,Uttar Pradesh,Central,IT Sector,Food,2,4284,,,26-35
1003842,Shivangi,P00000142,M,41,0,Karnataka,Southern,IT Sector,Food,3,4282,,,36-45
1000780,Ishit,P00208742,F,29,0,Uttar Pradesh,Central,Healthcare,Food,2,4278,,,26-35
1004262,Paromita,P00030942,M,40,0,Uttar Pradesh,Central,Healthcare,Food,1,4277,,,36-45
1004917,Jumper,P00176942,F,47,0,Gujarat,Western,Aviation,Food,4,4276,,,46-55
1001357,Julie,P00118742,M,46,1,Karnataka,Southern,Banking,Footwear & Shoes,3,4276,,,46-55
1000351,Ludtke,P00034042,F,20,1,Uttar Pradesh,Central,Aviation,Food,3,4276,,,18-25
1005602,Childs,P00296042,F,39,0,Madhya Pradesh,Central,Construction,Food,1,4273,,,36-45
1004796,Mayank,P00276642,F,43,1,Uttar Pradesh,Central,Govt,Food,4,4272,,,36-45
1005634,D'Ascenzo,P00183242,F,34,0,Maharashtra,Western,Aviation,Food,1,4269,,,26-35
1002164,McCrossin,P00118442,F,37,1,Delhi,Central,Banking,Food,2,4268,,,36-45
1005345,Tiffany,P00216342,M,28,0,Delhi,Central,Banking,Electronics & Gadgets,2,4265,,,26-35
1005788,Bixby,P00319142,F,32,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,4263,,,26-35
1001185,Duhita,P00135142,M,37,1,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,4,4262,,,36-45
1005643,Shreyshi,P00183242,M,39,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,4262,,,36-45
1004251,Reed,P00295842,F,47,0,Himachal Pradesh,Northern,Media,Electronics & Gadgets,4,4261,,,46-55
1000752,Flathmann,P00041842,M,27,0,Karnataka,Southern,Healthcare,Food,1,4259,,,26-35
1000857,Lela,P00085642,F,45,1,Bihar,Eastern,Healthcare,Electronics & Gadgets,3,4251,,,36-45
1001338,Braden,P00160942,F,27,0,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,1,4251,,,26-35
1000293,Chapman,P00110542,F,73,0,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,3,4250,,,55+
1000608,Brumfield,P00288542,F,21,1,Maharashtra,Western,Hospitality,Hand & Power Tools,4,4250,,,18-25
1003012,Seio,P00064242,F,27,1,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,1,4248,,,26-35
1002458,Stewart,P00057642,F,29,0,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,1,4247,,,26-35
1001137,Dave,P00109842,F,21,1,Maharashtra,Western,Healthcare,Food,2,4245,,,18-25
1001202,Diwakar,P00232342,F,42,0,Uttar Pradesh,Central,Banking,Food,3,4242,,,36-45
1000498,Bill,P00278642,F,37,0,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,1,4240,,,36-45
1005323,Asish,P00317842,F,26,1,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,3,4236,,,26-35
1004703,Gilpin,P00224142,F,32,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,4235,,,26-35
1005457,Andreadi,P00190742,F,18,0,Telangana,Southern,Healthcare,Food,2,4235,,,18-25
1003471,Mull,P00145942,F,22,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,3,4234,,,18-25
1001939,Gainer,P00273042,M,42,0,Maharashtra,Western,Healthcare,Food,1,4234,,,36-45
1001758,Edelman,P00115642,M,26,0,Delhi,Central,Healthcare,Food,3,4233,,,26-35
1001727,Lanier,P00112942,F,45,1,Gujarat,Western,Aviation,Electronics & Gadgets,4,4233,,,36-45
1002666,Glantz,P00199442,F,46,1,Kerala,Southern,Lawyer,Electronics & Gadgets,2,4233,,,46-55
1005445,Atkinson,P00318142,F,28,1,Delhi,Central,Healthcare,Electronics & Gadgets,3,4232,,,26-35
1005938,Brown,P00188042,F,31,1,Maharashtra,Western,IT Sector,Stationery,2,4230,,,26-35
1005090,Harton,P00080042,M,40,0,Karnataka,Southern,Automobile,Food,3,4229,,,36-45
1004962,Namrata,P00177542,F,34,0,Haryana,Northern,IT Sector,Food,2,4228,,,26-35
1000553,Turumella,P00224442,F,31,0,Madhya Pradesh,Central,Retail,Food,2,4228,,,26-35
1005474,Mohan,P00111142,F,30,0,Punjab,Northern,Textile,Electronics & Gadgets,3,4228,,,26-35
1001010,Bremer,P00215642,F,30,1,Jharkhand,Eastern,Aviation,Electronics & Gadgets,1,4227,,,26-35
1001182,Zypern,P00100442,F,16,1,Kerala,Southern,IT Sector,Food,3,4227,,,0-17
1005874,Irving,P00120042,F,32,1,Rajasthan,Northern,Govt,Electronics & Gadgets,1,4227,,,26-35
1003043,Knudson,P00351042,F,25,1,Gujarat,Western,Banking,Electronics & Gadgets,3,4224,,,18-25
1003431,Frazer,P00201342,M,50,1,Andhra Pradesh,Southern,Govt,Food,3,4220,,,46-55
1002042,DeVincentis,P00002442,F,15,0,Uttar Pradesh,Central,Healthcare,Food,1,4217,,,0-17
1002031,Aditya,P00150942,F,45,1,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,4214,,,36-45
1005059,Hawkins,P00169742,M,50,1,Jharkhand,Eastern,Construction,Electronics & Gadgets,1,4214,,,46-55
1005059,Hawkins,P00169742,M,50,1,Madhya Pradesh,Central,Construction,Electronics & Gadgets,3,4214,,,46-55
1000970,Eichhorn,P00021742,F,33,1,Uttar Pradesh,Central,Aviation,Food,2,4213,,,26-35
1002208,Ashmi,P00294542,F,32,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,3,4211,,,26-35
1003751,Victor,P00295442,M,36,0,Karnataka,Southern,Aviation,Electronics & Gadgets,3,4210,,,36-45
1004715,Snel,P00112442,F,35,1,Uttar Pradesh,Central,Govt,Electronics & Gadgets,2,4209,,,26-35
1003662,Taslimi,P00311442,F,44,0,Punjab,Northern,IT Sector,Electronics & Gadgets,2,4208,,,36-45
1004281,Sagar,P00218242,F,58,0,Rajasthan,Northern,Agriculture,Food,4,4208,,,55+
1004760,Teena,P00341342,M,41,1,Delhi,Central,Govt,Stationery,3,4204,,,36-45
1004833,Chandni,P00117942,F,38,1,Haryana,Northern,Banking,Electronics & Gadgets,2,4204,,,36-45
1005459,Skye,P00276742,M,12,0,Punjab,Northern,IT Sector,Food,1,4204,,,0-17
1005382,Leatherbury,P00154642,F,22,0,Maharashtra,Western,Healthcare,Food,2,4203,,,18-25
